COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1C(=O)NCCCN(C)C	CHEMBL184579
Cc1cn2cc(NC(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)ccc2n1	CHEMBL557731
CC(C)(O)c1cn2cc(NC(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)ccc2n1	CHEMBL560334
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cc1cnccn1)c1ccccc1	CHEMBL562285
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cn1ccnc1)c1ccccc1	CHEMBL557263
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ncc[nH]1	CHEMBL563791
CN(CC1(O)CCCCC1)C(=O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1	CHEMBL558863
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CC[C@@H](O)C1	CHEMBL551826
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N[C@@H](CO)c1ccccc1	CHEMBL563005
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1c[nH]c(=O)c(Cl)c1	CHEMBL559691
CN(C)c1nc(NCC2CCC(NS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12	CHEMBL193970
CC(=O)Nc1cccc(C2CCN(CCCNc3nc4ccccc4n3-c3cccc(Cl)c3)CC2)c1	CHEMBL1223709
O=C1Cc2ccc(C3CCN(CCCCc4nc5ccccc5n4-c4ccc(F)cc4)CC3)cc2N1	CHEMBL1224388
Cc1cc(N2CCCNCC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12	CHEMBL436320
Cc1cc(NCCN(C(C)C)C(C)C)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12	CHEMBL382161
CCN(CC)CCNC(=O)c1ccc(N2CCN(c3ccc(Oc4ccccc4)cc3)C2=O)cc1OC	CHEMBL184854
N#Cc1cccc(C(=O)NCCCOc2cccc3ccc(N)nc23)c1	CHEMBL184581
Nc1ccc2cccc(OCCCNC(=O)c3cccc(OC(F)(F)F)c3)c2n1	CHEMBL364210
Cc1ccc2c(c1)nc(C)n2[C@H]1CC[C@@H](NC2Cc3ccc(Cl)cc3C2)CC1	CHEMBL2403850
CC(C)(O)c1nc2cc(Cl)ccc2n1[C@H]1CC[C@@H](NC[C@H]2Cc3ccc(C#N)cc3C2)CC1	CHEMBL2403861
Cc1ccc2c(c1)nc(C)n2[C@H]1CC[C@@H](NCC2Cc3ccccc3C2)CC1	CHEMBL2403853
COc1cc(-n2cnc3cc(-c4ccncc4)sc3c2=O)ccc1OCCN1CCCC1	CHEMBL213154
COc1cc(-n2cnc3cc(-c4ccc([N+](=O)[O-])cc4)sc3c2=O)ccc1OCCN1CCCC1	CHEMBL212958
CC(O)c1c(C2CC2)nc2ccc(NC(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)cn12	CHEMBL552010
O=C(Nc1ccc2nc(C3CC3)cn2c1)c1ccc(-c2ccc(C(F)(F)F)cn2)cc1	CHEMBL556432
COc1ccc(-c2ccc(C(=O)Nc3ccc4nc(C5CC5)c(C)n4c3)cc2)nc1	CHEMBL563096
Cc1c(C2CC2)nc2ccc(NC(=O)c3ccc(-c4ccc(F)nc4)nc3)cn12	CHEMBL558326
Cc1c(C2CC2)nc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cn4)cc3)cn12	CHEMBL564286
O=C(NCc1ccc(Cl)cc1Cl)N1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1	CHEMBL554511
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N(CCCO)Cc1ccc(F)cc1	CHEMBL549635
COCC(O)CN(Cc1ccc(F)cc1)C(=O)CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1	CHEMBL549636
O=C(CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1)NCC(O)C(F)(F)F	CHEMBL557306
O=C(NCc1c(O)cc(Cl)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1	CHEMBL562788
CCN(CC)C(=O)C1CCCN(C(=O)CC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)C1	CHEMBL561463
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCOC(C(=O)N2CCCC2)C1	CHEMBL563884
CCOc1ccc(Oc2c(N3CCCCC3)c(Br)nn(Cc3cccc4ccccc34)c2=O)cc1	CHEMBL1982532
O=c1c(Oc2ccc3cc[nH]c3c2)c(Cl)cnn1Cc1cccc2ccccc12	CHEMBL2005330
Cc1ccc(N=C(S)NCc2ccc(Cl)cc2)c(C)c1	CHEMBL1539046
CCCC(CCC)C(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCN(C)CC1)c1ccccc1CC2	CHEMBL1578660
CC(NC(=O)Cn1c(NCCO)nc2ccccc21)C1CC2CCC1C2	CHEMBL1337101
Cc1ccccc1NC(=O)C1CCCN(c2ncnc3onc(-c4ccc(F)cc4)c23)C1	CHEMBL1364722
COc1cccc(C(C#N)c2c(Cl)cnn(Cc3cccc4ccccc34)c2=O)c1	CHEMBL1985305
CCc1nc2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2c1C	CHEMBL3771000
Cc1c(C2CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cn12	CHEMBL3769702
O=C(C1CC1)n1nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21	CHEMBL198890
Clc1ccc2c(c1)c(NC1CCN(Cc3ccc4c(c3)OCO4)CC1)nn2Cc1cccnc1	CHEMBL197497
COc1ccc2[nH]nc(NC3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1	CHEMBL371222
COc1cc(CN2CCC(Nc3[nH]nc4ccc(Cl)cc34)CC2)cc2c1OCO2	CHEMBL370222
COc1cccc(CN2CCC(Nc3[nH]nc4ccc(Cl)cc34)CC2)c1	CHEMBL197281
O=[N+]([O-])c1ccc2c(c1)c(NC1CCN(Cc3ccc4c(c3)OCO4)CC1)nn2Cc1ccccc1	CHEMBL427367
COc1ccc2[nH]nc(NC3CCN(Cc4ccc5c[nH]nc5c4)CC3)c2c1	CHEMBL198789
CC(C)Nc1ncc(Cl)cc1C(=O)NC1CCN(Cc2ccc3c(c2)CCO3)CC1	CHEMBL274254
CC(C)CNc1ncc(Cl)cc1C(=O)NC1CCN(Cc2ccc3c(c2)OCO3)CC1	CHEMBL364522
CC(C)OCCNc1ncc(Cl)cc1C(=O)NC1CCN(Cc2ccc3c(c2)OCO3)CC1	CHEMBL194583
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(Cl)ccc1NCc1nccs1	CHEMBL194697
O=C(Nc1ccc(Oc2ccccc2)cc1)Nc1ccc2c(cnn2CCN2CCCC2)c1	CHEMBL426292
Cc1cc(-c2ccc3c(=O)c(-c4ccc(N5CCC(N(C)C)C5)nc4)coc3c2)ccc1Cl	CHEMBL209416
COc1ccncc1-c1ccc2c(=O)c(-c3ccc(N4CCC(N(C)C)C4)nc3)coc2c1	CHEMBL213933
CCCn1c(N(C)C)nc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc21	CHEMBL385410
COc1cc(-n2cnc3nc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1	CHEMBL215565
COc1cc(-n2cnc3cc(-c4ccc(C(F)(F)F)cc4)sc3c2=O)ccc1OCCN1CCCC1	CHEMBL214416
COc1cc(-n2cnc3cc(-c4ccc(F)cc4)sc3c2=O)ccc1OCCN1CCCC1	CHEMBL212657
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(Cl)c(Cl)cc2o1	CHEMBL204828
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2c(Cl)cccc2o1	CHEMBL386021
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1	CHEMBL214021
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(Cl)cc2o1	CHEMBL217789
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)ccc2o1	CHEMBL214731
Cc1ccc2oc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)cc(=O)c2c1	CHEMBL213658
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)c(F)cc2o1	CHEMBL387178
COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)c(F)c1	CHEMBL387309
O=C(NC1CCN(Cc2ccc3c(c2)OCCO3)CC1)c1cc(=O)c2ccc(F)cc2o1	CHEMBL425448
O=C(NC1CCN(Cc2cccc3c2OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1	CHEMBL214679
O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2ccc(F)cc2o1	CHEMBL213761
O=C(NC1CCN(Cc2ccc(F)cc2)CC1)c1cc(=O)c2ccc(F)cc2o1	CHEMBL214278
O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2sc(CN3CCN(c4ccccc4)CC3)cc2c1	CHEMBL384553
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccccc3)ccc2n1	CHEMBL385639
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(F)cc3)ccc2n1	CHEMBL384550
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(CC)cc3)ccc2n1	CHEMBL216580
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(Cl)cc3Cl)ccc2n1	CHEMBL217614
CC1CCN(c2ccc3cc(NC(=O)CCc4ccc(C(F)(F)F)cc4)ccc3n2)C1	CHEMBL385748
CNC(=O)NC1CCN(c2ccc3cc(NC(=O)CCc4ccc(C(F)(F)F)cc4)ccc3n2)C1	CHEMBL385661
Cc1nc(N2CCC(N)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2016728
Cc1nc(N2CCC(O)(c3cccc(F)c3)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2016785
Cc1nc(N2CCN(CC(C)(C)C)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12	CHEMBL2016700
Cc1nc(N2CCN(C(=O)C3CCC3)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2016713
CC1CCCN1c1ccc2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc2n1	CHEMBL214125
Cc1nc(N2CCC(O)(C3CCC3)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2016781
O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2c(c1)NCC(CN1CC[C@@H](O)C1)O2	CHEMBL385391
O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2ncccc2c1	CHEMBL215580
O=c1c2sc(-c3ccc(C(F)(F)F)cc3)cc2ncn1-c1ccc2nc(CN3CCOCC3)ccc2c1	CHEMBL384371
O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2nc(CN3CCOCC3)ccc2c1	CHEMBL213973
O=C(NC1CCN(Cc2ccc3ccccc3c2)CC1)c1ccc(F)c(F)c1	CHEMBL216315
CCC(C)c1cc(N)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1	CHEMBL412831
O=C(CCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(N3CCCC3)ccc2c1	CHEMBL215331
Cc1nc(N2CCC(O)(C3CCCCC3)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2016782
COc1ccc(/C=C/C(=O)Nc2ccc3nc(N4CCC(O)(C5CC5)CC4)nc(C)c3c2)cc1	CHEMBL2017596
Cc1nc(N2CCC(O)(C(C)C)CC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12	CHEMBL2017603
Cc1nc(N2CCC(N3CCOCC3)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2017741
C/C(=C\C(=O)Nc1ccc2nc(N3CCC(N4CCCC4=O)CC3)nc(C)c2c1)c1ccc(Cl)cc1	CHEMBL2017747
Cc1nc(N2CCC(N3C(=O)CCC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2017749
Cc1nc(N2CCC(N3CC(C)(C)OC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2017751
Cc1nc(N2CCC(N3CCN(C)C3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2017753
Cc1nc(N2CCC(N(C)C(=O)CO)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2017764
Cc1nc(NCCCO)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2017612
Cc1nc(NCCNS(C)(=O)=O)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2017614
O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2c(c1)ncn2CCN1CCCC1	CHEMBL178989
O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2cnn(CCN3CCCC3)c2c1	CHEMBL179501
O=S(=O)(NCC1CCC(Nc2ncc3ccccc3n2)CC1)c1ccc(Br)cc1OC(F)(F)F	CHEMBL195810
CCN1CCN(c2cc(C)c3cc(NC(=O)CCc4ccc(OC)cc4)ccc3n2)CC1	CHEMBL186077
CCN1CCN(c2cc(C)c3cc(NC(=O)/C=C/c4ccc(OC)cc4)ccc3n2)CC1	CHEMBL196573
CNCCN(C)c1cc(C)c2cc(NC(=O)COc3ccc(Cl)cc3Cl)ccc2n1	CHEMBL373084
Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12	CHEMBL187756
O=C(c1noc(-c2ccccc2)n1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1	CHEMBL3787166
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4cc(Cl)cs4)cc3=O)cc21	CHEMBL3794345
Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc2cc(C(C)N3CC[C@H](O)C3)cnc12	CHEMBL2059424
CCC1(O)CCN(c2nc(C)c3cc(NC(=O)COc4ccc(OC(F)(F)F)cc4)ccc3n2)CC1	CHEMBL2016779
Cc1nc(N2CCN(C3CCCC3)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12	CHEMBL2016702
Cc1nc(N2CCN(C(=O)C(C)C)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12	CHEMBL2016706
Cc1nc(N2CCN(C(=O)C3CC3)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2016711
COc1ccc(-c2ccc(CCCNc3ccc(CN4CCCC(O)C4)cc3)nn2)cc1	CHEMBL3601033
Cc1ccc2c(c1)nc(C(C)(C)O)n2[C@H]1CC[C@@H](NCC2Cc3ccc(F)cc3C2)CC1	CHEMBL2403863
CC(C)(O)c1nc2cc(Cl)ccc2n1[C@H]1CC[C@@H](NC[C@H]2Cc3ccc(Br)cc3C2)CC1	CHEMBL2403859
Cc1ccc(NCC(=O)N/N=C/c2ccc(OC(=O)c3ccco3)cc2)cc1	CHEMBL3211795
O=C(NC1CCCCCCC1)C1c2ccccc2C(=O)N1Cc1cccs1	CHEMBL1582511
Cc1ccccc1Oc1ncnc2oc(-c3ccccc3)cc12	CHEMBL1387472
O=C(c1ccccn1)N(Cc1ccco1)C1(C(=O)NC2CCCC2)CCCCC1	CHEMBL1426998
Clc1ccc(CN(Cc2ccc(Cl)cc2)c2nn[nH]n2)cc1	CHEMBL186174
CCN(CC)CCOc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1	CHEMBL1642485
Cc1nc2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2c1C	CHEMBL3769585
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4csc(Cl)c4)cc3=O)cn12	CHEMBL3771182
Cc1cc(N(C)C)nc(N[C@H]2CC[C@@H](NC(=O)c3ccc(OC(F)(F)F)cc3)CC2)n1	CHEMBL578784
Cc1cnc(N[C@H]2CC[C@@H](CNC(=O)c3cccc(C(F)(F)F)c3)CC2)nc1N(C)C	CHEMBL577913
Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc2cc(C(C)N3CCCCCC3)cnc12	CHEMBL2059422
O=C(Nc1cc2ncc(CN3CCCC3)cc2cc1Cl)c1ccc(-c2ccc(F)cc2)cc1	CHEMBL2031732
CC(=O)Nc1cccc(C2CCN(CCCNc3nc4ccccc4n3-c3ccc(F)cc3)CC2)c1	CHEMBL1223770
COc1ccc(-n2c(NCCCN3CCC(c4cccc(NC(C)=O)c4)CC3)nc3ccccc32)cc1	CHEMBL1223767
COc1cccc(Cn2c(NCCCN3CCC(c4cccc(NC(C)=O)c4)CC3)nc3ccccc32)c1	CHEMBL1223886
CC(=O)Nc1cccc(C2CCN(CCCNc3nc4ccccc4n3-c3ccc(C)cc3)CC2)c1	CHEMBL1223769
O=C(N[C@@H]1Cc2ccc(CN3CCCCCC3)cc2C1)c1ccc(OC[C@@H]2CCCO2)cn1	CHEMBL3648385
Cc1c(NC(=O)CCCC(=O)c2ccc(F)cc2)ccc2cc(CN3CCCC3)cnc12	CHEMBL2059415
O=C(Nc1ccc2cc(CN3CCCC3)ccc2c1)c1ccc(-c2ccc(F)cc2)cc1	CHEMBL2031573
O=C(Nc1ccc2nc(CN3CCCC3)ccc2c1)c1ccc(-c2ccc(F)cc2)cc1	CHEMBL2031575
O=C(Nc1ccc2cc(CN3CCCC3)cnc2c1)c1ccc(-c2ccccc2)cc1	CHEMBL2031577
O=C(Nc1ccc2cc(CN3CCCC3)cnc2c1)c1ccc(-c2ccc(Cl)cc2)cc1	CHEMBL2031716
O=C(Nc1ccc2cc(CN3CCCC3)cnc2c1F)c1ccc(-c2ccc(F)cc2)cc1	CHEMBL2031727
Cc1c(NC(=O)c2ccc(-c3ccc(Cl)cc3)cc2)ccc2cc(CN3CCCC3)cnc12	CHEMBL2031736
COc1ccc(-c2ccc(C(=O)Nc3ccc4cc(CN5CCCC5)cnc4c3C)cc2)cc1	CHEMBL2031734
CC(C)N(C)c1nc2ccc(NC(=O)CCc3ccc(C(F)(F)F)cc3)cc2[nH]1	CHEMBL497646
O=c1cc(OCc2ccc(F)cc2)ccn1CCc1ccc(N2CCCC2)cc1	CHEMBL568345
CCN(CC)Cc1ccc(CCn2ccc(OCc3ccc(F)cc3)cc2=O)cc1	CHEMBL569458
CCCN(Cc1ccc(CCn2ccc(OCc3ccc(F)cc3)cc2=O)cc1)CC(C)C	CHEMBL585879
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(Br)cc2o1	CHEMBL217706
O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2c(c1)CCC(CN1CCCC1)=C2	CHEMBL385690
O=c1c2sc(-c3ccccc3)cc2ncn1-c1ccc2nc(CN3CCOCC3)ccc2c1	CHEMBL215307
COc1cc(OC)cc(C(=O)N[C@@H]2CCN(Cc3ccc4ccccc4c3)C2)c1	CHEMBL216362
CCCc1cc(N)c2cc(NC(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)ccc2n1	CHEMBL215258
CCCc1cc(N)c2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc2n1	CHEMBL424721
CCCc1cc(OC)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1	CHEMBL217495
CCCc1cc(N(C)C)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1	CHEMBL217575
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1OC	CHEMBL365055
CCC(CC)C(C)Oc1cccc2ccc(N)nc12	CHEMBL365459
CC(CNCc1ccc2c(c1)OCO2)Oc1cccc2ccc(N)nc12	CHEMBL188058
CN(C)c1ccc2cccc(OC3CCN(c4ccc5c(c4)OCO5)C3)c2n1	CHEMBL184692
CC(C)Cc1ccc(N2CCC(Oc3cccc4ccc(NCC5CC5)nc34)C2)cc1	CHEMBL184277
Cc1c(NC(=O)CCCCc2ccc(F)cc2)ccc2cc(CN3CCCC3)cnc12	CHEMBL2059416
Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc2cc([C@H](C)N3CCCC3)cnc12	CHEMBL2059419
CN(C)c1nc2ccc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)cc2n1CCO	CHEMBL218186
CCN(CCCN1CCC2(CC1)OCc1ccc(F)cc12)C(=O)C(c1ccc(F)c(F)c1)N1CCN(S(C)(=O)=O)CC1=O	CHEMBL538425
CCN(CCCN1CCC2(CC1)OCc1ccc(F)cc12)C(=O)C(c1ccc(F)c(F)c1)N1CCN([35S](C)(=O)=O)CC1=O	CHEMBL538424
CN(c1nc2ccc(NC(=O)CCc3ccc(C(F)(F)F)cc3)cc2[nH]1)C1CCCCC1	CHEMBL520296
CC(=O)Nc1cccc(C2CCN(CCn3c(-c4ccccc4)nc4ccccc43)CC2)c1	CHEMBL1761097
CC(=O)Nc1cccc(C2CCN(CCCCCn3c(-c4ccccc4)nc4ccccc43)CC2)c1	CHEMBL1761100
O=C(Nc1cccc(C2CCN(CCCn3c(-c4ccc(Cl)cc4)nc4ccccc43)CC2)c1)c1cccc(Cl)c1	CHEMBL1761126
COc1ccc(-c2ccc(C(=O)Nc3ccc4cc(CN5CCCC5)cnc4c3)cn2)cc1	CHEMBL2031719
O=C(Nc1ccc2c(c1)OCC(CN1CCCC1)=C2)c1ccc(-c2ccc(F)cc2)cc1	CHEMBL2031574
O=C(COc1cccc(Cl)c1)NC1CCN(Cc2ccc(-c3ccc(OC(F)(F)F)cc3)o2)CC1	CHEMBL511480
O=C(COc1cccc(Cl)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1	CHEMBL472363
N#Cc1ccc(-n2ccc(CN3CCC(NC(=O)COc4cccc(Cl)c4)CC3)c2)cc1	CHEMBL512180
O=C(COc1cccc(Cl)c1)NC1CCN(Cc2ccc(-c3ccccn3)cc2)CC1	CHEMBL518515
O=C(COc1cccc(Cl)c1)NC1CCN(Cc2ccc3c(c2)OCCO3)CC1	CHEMBL518514
CC(=O)Nc1cccc(C2CCN(CCCn3nc(-c4c(F)c(F)c(F)c(F)c4F)c4ccccc4c3=O)CC2)c1	CHEMBL1934841
CNCc1ccc(C(=O)Cn2ccc(OCc3ccccc3)cc2=O)c(C)c1	CHEMBL3686768
CN(CCOc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1)Cc1ccccc1	CHEMBL1642487
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(OC(F)F)cc2o1	CHEMBL213715
Nc1ccc2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc2n1	CHEMBL217751
CCCN(C)c1ccc2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc2n1	CHEMBL384848
COc1ccc(OCC(=O)Nc2ccc3nc(N4CCCC4)nc(C)c3c2)cc1	CHEMBL216754
O=C(Cc1ccc(Oc2ccccc2)cc1)Nc1ccc2c(cnn2CCN2CCCC2)c1	CHEMBL380144
COc1cc(NC(=O)Nc2cccc(Oc3ccccc3)c2)ccc1C(=O)NCCCN1CCCCC1	CHEMBL184116
CC(Cc1ccc2c(c1)OCO2)N1CCC(Oc2cccc3ccc(N)nc23)C1	CHEMBL363909
Cn1c(=O)cc(NC2CCN(C/C=C/c3ccccc3)CC2)c2cc(Cl)ccc21	CHEMBL377884
O=c1nc(NC2CC3CCC(C2)N3Cc2ccc3c(c2)OCO3)c2cc(Cl)ccc2n1CC(F)(F)F	CHEMBL205493
Cn1c(=O)cc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(OC(F)F)ccc21	CHEMBL206030
CCc1cnn(-c2ccc(C(C)C)cc2)c(=O)c1Oc1ccc(OC)cc1	CHEMBL1727473
CCOc1ccc(CCOc2c(Cl)cnn(-c3ccc(C)cc3)c2=O)cc1OCC	CHEMBL1734525
COc1cc(OC)cc(Oc2c(Cl)cnn(-c3ccc(C(C)C)cc3)c2=O)c1	CHEMBL1701679
O=c1cc(OCc2ccc(F)cc2)ccn1-c1ccc(OCCN2CCCC2)cc1	CHEMBL584538
Cc1nc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2[nH]1	CHEMBL386188
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(N)cc4)cc3)ccc2C1	CHEMBL1818790
CN(CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1)C(=O)OC(C)(C)C	CHEMBL1818804
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)ccc2C1	CHEMBL1818783
CN(C)CC1CCc2cc(NC(=O)c3cccc(-c4ccccc4)c3)ccc2C1	CHEMBL1818780
Cc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN(C)C)C4)cc2)cc1	CHEMBL1818784
CN(C)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1	CHEMBL1818795
Cc1nc(N2CCN(C)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12	CHEMBL2016698
Cc1nc(N2CCN(C3CCOCC3)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12	CHEMBL2016703
Cc1nc(N2CCN(C(=O)C3CCC3)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12	CHEMBL2016712
Cc1nc(N2CCC(O)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12	CHEMBL2016718
Cc1nc(N2CCC(NC(=O)NC(C)C)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12	CHEMBL2016730
Cc1nc(N2CCC(N3CCCC3)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12	CHEMBL2016731
CN(C)CC(C)(C)Oc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1	CHEMBL1642489
CC(=O)CC1(O)CCN(c2nc(C)c3cc(NC(=O)/C=C/c4ccc(Cl)cc4)ccc3n2)CC1	CHEMBL2017606
Cc1nc(NCCCC(=O)NC2CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12	CHEMBL2017618
COCC(=O)N(C)C1CCN(c2nc(C)c3cc(NC(=O)/C=C/c4ccc(OC(F)(F)F)cc4)ccc3n2)CC1	CHEMBL2017763
Cc1nc(N2CCC(C)(O)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12	CHEMBL2016777
